Forked 30796
Starting to reopen 0 and 1
Calling execv `tournament0/pzakorko.py` (pid 30796)
Strategy 0: first ans is 0
Forked 30797
Starting to reopen 0 and 1
Calling execv `tournament0/the_best_strategy.py` (pid 30797)
Strategy 1: first ans is 0
Forked 30798
Starting to reopen 0 and 1
Calling execv `tournament0/lounres.py` (pid 30798)
Strategy 2: first ans is 1
Forked 30799
Starting to reopen 0 and 1
Calling execv `tournament0/elexunix.py` (pid 30799)
Strategy 3: first ans is 1
Forked 30823
Starting to reopen 0 and 1
Calling execv `tournament0/alex_dany` (pid 30823)
30823: Started!
30823: Number of players: 6, position: 4, number of turns: 1000
30823: Random seed: 2035319739
Strategy 4: first ans is 1
Forked 30824
Starting to reopen 0 and 1
Calling execv `tournament0/fedro.py` (pid 30824)
Strategy 5: first ans is 0
30823: 1.899029e+00 1.677670e+00 1.570874e+00 6.116505e-01 2.019417e-01 3.883495e-02
30823: 1.897287e+00 1.680233e+00 1.569767e+00 6.124031e-01 2.015504e-01 3.875969e-02
30823: 1.897485e+00 1.678917e+00 1.572534e+00 6.112186e-01 2.011605e-01 3.868472e-02
30823: 1.897683e+00 1.681467e+00 1.569498e+00 6.119691e-01 2.007722e-01 3.861004e-02
30823: 1.897881e+00 1.680154e+00 1.572254e+00 6.107900e-01 2.003854e-01 3.853565e-02
30823: 1.896154e+00 1.682692e+00 1.571154e+00 6.115385e-01 2.000000e-01 3.846154e-02
30823: 1.896353e+00 1.681382e+00 1.571977e+00 6.122841e-01 1.996161e-01 3.838772e-02
30823: 1.896552e+00 1.681992e+00 1.570881e+00 6.130268e-01 1.992337e-01 3.831418e-02
30823: 1.896750e+00 1.680688e+00 1.571702e+00 6.137667e-01 1.988528e-01 3.824092e-02
30823: 1.895038e+00 1.681298e+00 1.570611e+00 6.145038e-01 2.003817e-01 3.816794e-02
30823: 1.893333e+00 1.681905e+00 1.569524e+00 6.171429e-01 2.000000e-01 3.809524e-02
30823: 1.893536e+00 1.682510e+00 1.570342e+00 6.159696e-01 1.996198e-01 3.802281e-02
30823: 1.891841e+00 1.683112e+00 1.567362e+00 6.204934e-01 1.992410e-01 3.795066e-02
30823: 1.895833e+00 1.681818e+00 1.566288e+00 6.193182e-01 1.988636e-01 3.787879e-02
30823: 1.894140e+00 1.682420e+00 1.567108e+00 6.200378e-01 1.984877e-01 3.780718e-02
30823: 1.892453e+00 1.683019e+00 1.567925e+00 6.207547e-01 1.981132e-01 3.773585e-02
30823: 1.892655e+00 1.683616e+00 1.566855e+00 6.214689e-01 1.977401e-01 3.766478e-02
30823: 1.890977e+00 1.682331e+00 1.567669e+00 6.240602e-01 1.973684e-01 3.759398e-02
30823: 1.891182e+00 1.681051e+00 1.568480e+00 6.247655e-01 1.969981e-01 3.752345e-02
30823: 1.893258e+00 1.681648e+00 1.567416e+00 6.235955e-01 1.966292e-01 3.745318e-02
30823: 1.891589e+00 1.682243e+00 1.568224e+00 6.242991e-01 1.962617e-01 3.738318e-02
30823: 1.891791e+00 1.680970e+00 1.570896e+00 6.231343e-01 1.958955e-01 3.731343e-02
30823: 1.891993e+00 1.681564e+00 1.569832e+00 6.238361e-01 1.955307e-01 3.724395e-02
30823: 1.890335e+00 1.682156e+00 1.570632e+00 6.245353e-01 1.951673e-01 3.717472e-02
30823: 1.890538e+00 1.680891e+00 1.569573e+00 6.270872e-01 1.948052e-01 3.710575e-02
30823: 1.890741e+00 1.683333e+00 1.568519e+00 6.259259e-01 1.944444e-01 3.703704e-02
30823: 1.889094e+00 1.682070e+00 1.571165e+00 6.266174e-01 1.940850e-01 3.696858e-02
30823: 1.889299e+00 1.682657e+00 1.570111e+00 6.273063e-01 1.937269e-01 3.690037e-02
30823: 1.891344e+00 1.681400e+00 1.569061e+00 6.279926e-01 1.933702e-01 3.683241e-02
30823: 1.889706e+00 1.681985e+00 1.571691e+00 6.268382e-01 1.930147e-01 3.676471e-02
30823: 1.888073e+00 1.682569e+00 1.570642e+00 6.275229e-01 1.944954e-01 3.669725e-02
30823: 1.888278e+00 1.679487e+00 1.571429e+00 6.300366e-01 1.941392e-01 3.663004e-02
30823: 1.886654e+00 1.680073e+00 1.572212e+00 6.307130e-01 1.937843e-01 3.656307e-02
30823: 1.888686e+00 1.678832e+00 1.571168e+00 6.313869e-01 1.934307e-01 3.649635e-02
30823: 1.887067e+00 1.681239e+00 1.568306e+00 6.320583e-01 1.948998e-01 3.642987e-02
30823: 1.887273e+00 1.681818e+00 1.567273e+00 6.327273e-01 1.945455e-01 3.636364e-02
30823: 1.885662e+00 1.680581e+00 1.569873e+00 6.333938e-01 1.941924e-01 3.629764e-02
30823: 1.889493e+00 1.679348e+00 1.568841e+00 6.322464e-01 1.938406e-01 3.623188e-02
30823: 1.889693e+00 1.681736e+00 1.567812e+00 6.311031e-01 1.934901e-01 3.616637e-02
30823: 1.888087e+00 1.680505e+00 1.570397e+00 6.317690e-01 1.931408e-01 3.610108e-02
30823: 1.890090e+00 1.679279e+00 1.569369e+00 6.324324e-01 1.927928e-01 3.603604e-02
30823: 1.888489e+00 1.683453e+00 1.568345e+00 6.312950e-01 1.924460e-01 3.597122e-02
30823: 1.888689e+00 1.682226e+00 1.569120e+00 6.319569e-01 1.921005e-01 3.590664e-02
30823: 1.888889e+00 1.682796e+00 1.569892e+00 6.308244e-01 1.917563e-01 3.584229e-02
30823: 1.887299e+00 1.683363e+00 1.568873e+00 6.332737e-01 1.914132e-01 3.577818e-02
30823: 1.887500e+00 1.685714e+00 1.567857e+00 6.321429e-01 1.910714e-01 3.571429e-02
30823: 1.889483e+00 1.684492e+00 1.568627e+00 6.310160e-01 1.907308e-01 3.565062e-02
30823: 1.891459e+00 1.685053e+00 1.567616e+00 6.298932e-01 1.903915e-01 3.558719e-02
30823: 1.889876e+00 1.685613e+00 1.570160e+00 6.287744e-01 1.900533e-01 3.552398e-02
30823: 1.888298e+00 1.684397e+00 1.570922e+00 6.294326e-01 1.914894e-01 3.546099e-02
30823: 1.890265e+00 1.681416e+00 1.571681e+00 6.300885e-01 1.911504e-01 3.539823e-02
30823: 1.888693e+00 1.685512e+00 1.568905e+00 6.307420e-01 1.908127e-01 3.533569e-02
30823: 1.888889e+00 1.684303e+00 1.571429e+00 6.296296e-01 1.904762e-01 3.527337e-02
30823: 1.887324e+00 1.684859e+00 1.570423e+00 6.302817e-01 1.919014e-01 3.521127e-02
30823: 1.887522e+00 1.683656e+00 1.571178e+00 6.309315e-01 1.915641e-01 3.514938e-02
30823: 1.885965e+00 1.684211e+00 1.571930e+00 6.315789e-01 1.912281e-01 3.508772e-02
30823: 1.886165e+00 1.684764e+00 1.570928e+00 6.322242e-01 1.908932e-01 3.502627e-02
30823: 1.886364e+00 1.683566e+00 1.571678e+00 6.328671e-01 1.905594e-01 3.496503e-02
30823: 1.884817e+00 1.684119e+00 1.570681e+00 6.335079e-01 1.919721e-01 3.490401e-02
30823: 1.885017e+00 1.684669e+00 1.569686e+00 6.341463e-01 1.916376e-01 3.484321e-02
30823: 1.885217e+00 1.683478e+00 1.572174e+00 6.330435e-01 1.913043e-01 3.478261e-02
30823: 1.885417e+00 1.684028e+00 1.569444e+00 6.336806e-01 1.927083e-01 3.472222e-02
30823: 1.883882e+00 1.686308e+00 1.570191e+00 6.325823e-01 1.923744e-01 3.466205e-02
30823: 1.885813e+00 1.685121e+00 1.569204e+00 6.332180e-01 1.920415e-01 3.460208e-02
30823: 1.884283e+00 1.687392e+00 1.569948e+00 6.321244e-01 1.917098e-01 3.454231e-02
30823: 1.884483e+00 1.687931e+00 1.568966e+00 6.327586e-01 1.913793e-01 3.448276e-02
30823: 1.884682e+00 1.688468e+00 1.569707e+00 6.316695e-01 1.910499e-01 3.442341e-02
30823: 1.883162e+00 1.687285e+00 1.570447e+00 6.323024e-01 1.907216e-01 3.608247e-02
30823: 1.883362e+00 1.686106e+00 1.567753e+00 6.329331e-01 1.938250e-01 3.602058e-02
30823: 1.883562e+00 1.688356e+00 1.566781e+00 6.318493e-01 1.934932e-01 3.595890e-02
30823: 1.883761e+00 1.688889e+00 1.567521e+00 6.307692e-01 1.931624e-01 3.589744e-02
30823: 1.882253e+00 1.687713e+00 1.566553e+00 6.348123e-01 1.928328e-01 3.583618e-02
30823: 1.882453e+00 1.686542e+00 1.567291e+00 6.354344e-01 1.925043e-01 3.577513e-02
30823: 1.880952e+00 1.685374e+00 1.569728e+00 6.343537e-01 1.938776e-01 3.571429e-02
30823: 1.882852e+00 1.684211e+00 1.568761e+00 6.332767e-01 1.952462e-01 3.565365e-02
30823: 1.883051e+00 1.684746e+00 1.567797e+00 6.322034e-01 1.966102e-01 3.559322e-02
30823: 1.883249e+00 1.683587e+00 1.568528e+00 6.328257e-01 1.962775e-01 3.553299e-02
30823: 1.881757e+00 1.684122e+00 1.567568e+00 6.334459e-01 1.976351e-01 3.547297e-02
30823: 1.881956e+00 1.684654e+00 1.568297e+00 6.323777e-01 1.973019e-01 3.541315e-02
30823: 1.880471e+00 1.683502e+00 1.567340e+00 6.346801e-01 1.986532e-01 3.535354e-02
30823: 1.880672e+00 1.682353e+00 1.568067e+00 6.336134e-01 1.983193e-01 3.697479e-02
30823: 1.879195e+00 1.684564e+00 1.568792e+00 6.325503e-01 1.979866e-01 3.691275e-02
30823: 1.881072e+00 1.683417e+00 1.569514e+00 6.314908e-01 1.976549e-01 3.685092e-02
30823: 1.879599e+00 1.682274e+00 1.571906e+00 6.321070e-01 1.973244e-01 3.678930e-02
30823: 1.881469e+00 1.681135e+00 1.570952e+00 6.327212e-01 1.969950e-01 3.672788e-02
30823: 1.881667e+00 1.683333e+00 1.568333e+00 6.333333e-01 1.966667e-01 3.666667e-02
30823: 1.883527e+00 1.682196e+00 1.569052e+00 6.322795e-01 1.963394e-01 3.660566e-02
30823: 1.882060e+00 1.684385e+00 1.568106e+00 6.312292e-01 1.976744e-01 3.654485e-02
30823: 1.883914e+00 1.683250e+00 1.568823e+00 6.301824e-01 1.973466e-01 3.648425e-02
30823: 1.884106e+00 1.685430e+00 1.567881e+00 6.291391e-01 1.970199e-01 3.642384e-02
30823: 1.882645e+00 1.684298e+00 1.570248e+00 6.297521e-01 1.966942e-01 3.636364e-02
30823: 1.884488e+00 1.683168e+00 1.567657e+00 6.303630e-01 1.980198e-01 3.630363e-02
30823: 1.883031e+00 1.683690e+00 1.568369e+00 6.293245e-01 1.993410e-01 3.624382e-02
30823: 1.884868e+00 1.684211e+00 1.567434e+00 6.282895e-01 1.990132e-01 3.618421e-02
30823: 1.885057e+00 1.683087e+00 1.568144e+00 6.272578e-01 2.003284e-01 3.612479e-02
30823: 1.883607e+00 1.683607e+00 1.568852e+00 6.262295e-01 2.016393e-01 3.606557e-02
30823: 1.885434e+00 1.682488e+00 1.567921e+00 6.268412e-01 2.013093e-01 3.600655e-02
30823: 1.885621e+00 1.683007e+00 1.568627e+00 6.258170e-01 2.009804e-01 3.594771e-02
30823: 1.884176e+00 1.681892e+00 1.569331e+00 6.264274e-01 2.006525e-01 3.752039e-02
30823: 1.885993e+00 1.680782e+00 1.570033e+00 6.254072e-01 2.003257e-01 3.745928e-02
30823: 1.884553e+00 1.681301e+00 1.569106e+00 6.276423e-01 2.000000e-01 3.739837e-02
30823: 1.884740e+00 1.680195e+00 1.571429e+00 6.266234e-01 1.996753e-01 3.733766e-02
30823: 1.884927e+00 1.680713e+00 1.570502e+00 6.272285e-01 1.993517e-01 3.727715e-02
30823: 1.883495e+00 1.681230e+00 1.571197e+00 6.278317e-01 1.990291e-01 3.721683e-02
30823: 1.883683e+00 1.680129e+00 1.571890e+00 6.284330e-01 1.987076e-01 3.715670e-02
30823: 1.882258e+00 1.682258e+00 1.569355e+00 6.290323e-01 2.000000e-01 3.709677e-02
30823: 1.884058e+00 1.681159e+00 1.568438e+00 6.296296e-01 1.996779e-01 3.703704e-02
30823: 1.882637e+00 1.681672e+00 1.569132e+00 6.286174e-01 1.993569e-01 3.858521e-02
30823: 1.884430e+00 1.682183e+00 1.568218e+00 6.276083e-01 1.990369e-01 3.852327e-02
30823: 1.883013e+00 1.682692e+00 1.568910e+00 6.266026e-01 2.003205e-01 3.846154e-02
30823: 1.883200e+00 1.681600e+00 1.571200e+00 6.256000e-01 2.000000e-01 3.840000e-02
30823: 1.881789e+00 1.683706e+00 1.568690e+00 6.261981e-01 2.012780e-01 3.833866e-02
30823: 1.881978e+00 1.682616e+00 1.567783e+00 6.283892e-01 2.009569e-01 3.827751e-02
30823: 1.882166e+00 1.684713e+00 1.566879e+00 6.273885e-01 2.006369e-01 3.821656e-02
30823: 1.880763e+00 1.683625e+00 1.570747e+00 6.263911e-01 2.003180e-01 3.815580e-02
30823: 1.882540e+00 1.684127e+00 1.568254e+00 6.269841e-01 2.000000e-01 3.809524e-02
30823: 1.881141e+00 1.683043e+00 1.572108e+00 6.259905e-01 1.996830e-01 3.803487e-02
30823: 1.882911e+00 1.681962e+00 1.571203e+00 6.265823e-01 1.993671e-01 3.797468e-02
30823: 1.881517e+00 1.684044e+00 1.568720e+00 6.287520e-01 1.990521e-01 3.791469e-02
30823: 1.881703e+00 1.686120e+00 1.567823e+00 6.277603e-01 1.987382e-01 3.785489e-02
30823: 1.881890e+00 1.686614e+00 1.568504e+00 6.267717e-01 1.984252e-01 3.779528e-02
30823: 1.882075e+00 1.685535e+00 1.569182e+00 6.273585e-01 1.981132e-01 3.773585e-02
30823: 1.883830e+00 1.686028e+00 1.568289e+00 6.263736e-01 1.978022e-01 3.767661e-02
30823: 1.882445e+00 1.684953e+00 1.572100e+00 6.253918e-01 1.974922e-01 3.761755e-02
30823: 1.881064e+00 1.685446e+00 1.572770e+00 6.259781e-01 1.971831e-01 3.755869e-02
30823: 1.881250e+00 1.685938e+00 1.571875e+00 6.265625e-01 1.968750e-01 3.750000e-02
30823: 1.879875e+00 1.686427e+00 1.572543e+00 6.271451e-01 1.965679e-01 3.744150e-02
30823: 1.878505e+00 1.685358e+00 1.573209e+00 6.292835e-01 1.962617e-01 3.738318e-02
30823: 1.878694e+00 1.684292e+00 1.572317e+00 6.314152e-01 1.959565e-01 3.732504e-02
30823: 1.877329e+00 1.684783e+00 1.572981e+00 6.319876e-01 1.956522e-01 3.726708e-02
30823: 1.875969e+00 1.685271e+00 1.572093e+00 6.325581e-01 1.953488e-01 3.875969e-02
30823: 1.877709e+00 1.685759e+00 1.569659e+00 6.331269e-01 1.950464e-01 3.869969e-02
30823: 1.877898e+00 1.684699e+00 1.571870e+00 6.321484e-01 1.947450e-01 3.863988e-02
30823: 1.876543e+00 1.686728e+00 1.570988e+00 6.327160e-01 1.944444e-01 3.858025e-02
30823: 1.875193e+00 1.685670e+00 1.573190e+00 6.332820e-01 1.941448e-01 3.852080e-02
30823: 1.875385e+00 1.686154e+00 1.572308e+00 6.338462e-01 1.938462e-01 3.846154e-02
30823: 1.875576e+00 1.685100e+00 1.571429e+00 6.359447e-01 1.935484e-01 3.840246e-02
30823: 1.875767e+00 1.684049e+00 1.570552e+00 6.365031e-01 1.947853e-01 3.834356e-02
30823: 1.874426e+00 1.684533e+00 1.568147e+00 6.385911e-01 1.944870e-01 3.981623e-02
30823: 1.876147e+00 1.683486e+00 1.567278e+00 6.391437e-01 1.941896e-01 3.975535e-02
30823: 1.876336e+00 1.683969e+00 1.567939e+00 6.381679e-01 1.938931e-01 3.969466e-02
30823: 1.875000e+00 1.684451e+00 1.568598e+00 6.387195e-01 1.935976e-01 3.963415e-02
30823: 1.873668e+00 1.683409e+00 1.569254e+00 6.407915e-01 1.933029e-01 3.957382e-02
30823: 1.873860e+00 1.683891e+00 1.568389e+00 6.398176e-01 1.945289e-01 3.951368e-02
30823: 1.872534e+00 1.684370e+00 1.569044e+00 6.388467e-01 1.957511e-01 3.945372e-02
30823: 1.872727e+00 1.684848e+00 1.568182e+00 6.378788e-01 1.969697e-01 3.939394e-02
30823: 1.871407e+00 1.683812e+00 1.570348e+00 6.369138e-01 1.981846e-01 3.933434e-02
30823: 1.873112e+00 1.681269e+00 1.569486e+00 6.374622e-01 1.978852e-01 4.078550e-02
30823: 1.871795e+00 1.681750e+00 1.571644e+00 6.365008e-01 1.975867e-01 4.072398e-02
30823: 1.870482e+00 1.680723e+00 1.572289e+00 6.370482e-01 1.987952e-01 4.066265e-02
30823: 1.873684e+00 1.679699e+00 1.569925e+00 6.375940e-01 1.984962e-01 4.060150e-02
30823: 1.872372e+00 1.683183e+00 1.569069e+00 6.366366e-01 1.981982e-01 4.054054e-02
30823: 1.874063e+00 1.682159e+00 1.569715e+00 6.356822e-01 1.979010e-01 4.047976e-02
30823: 1.874251e+00 1.682635e+00 1.570359e+00 6.347305e-01 1.976048e-01 4.041916e-02
30823: 1.874439e+00 1.681614e+00 1.568012e+00 6.382661e-01 1.973094e-01 4.035874e-02
30823: 1.874627e+00 1.682090e+00 1.567164e+00 6.388060e-01 1.970149e-01 4.029851e-02
30823: 1.873323e+00 1.681073e+00 1.569300e+00 6.393443e-01 1.967213e-01 4.023845e-02
30823: 1.873512e+00 1.680060e+00 1.569940e+00 6.398810e-01 1.964286e-01 4.017857e-02
30823: 1.873700e+00 1.680535e+00 1.570579e+00 6.389302e-01 1.961367e-01 4.011887e-02
30823: 1.875371e+00 1.679525e+00 1.568249e+00 6.409496e-01 1.958457e-01 4.005935e-02
30823: 1.875556e+00 1.681481e+00 1.567407e+00 6.400000e-01 1.955556e-01 4.000000e-02
30823: 1.875740e+00 1.678994e+00 1.569527e+00 6.390533e-01 1.967456e-01 3.994083e-02
30823: 1.875923e+00 1.679468e+00 1.568685e+00 6.381093e-01 1.979321e-01 3.988183e-02
30823: 1.877581e+00 1.678466e+00 1.569322e+00 6.371681e-01 1.976401e-01 3.982301e-02
30823: 1.876289e+00 1.681885e+00 1.568483e+00 6.362297e-01 1.973490e-01 3.976436e-02
30823: 1.876471e+00 1.680882e+00 1.567647e+00 6.382353e-01 1.970588e-01 3.970588e-02
30823: 1.875184e+00 1.681351e+00 1.568282e+00 6.387665e-01 1.967695e-01 3.964758e-02
30823: 1.875367e+00 1.680352e+00 1.568915e+00 6.378299e-01 1.979472e-01 3.958944e-02
30823: 1.874085e+00 1.683748e+00 1.568082e+00 6.368960e-01 1.976574e-01 3.953148e-02
30823: 1.874269e+00 1.684211e+00 1.567251e+00 6.374269e-01 1.973684e-01 3.947368e-02
30823: 1.872993e+00 1.684672e+00 1.567883e+00 6.364964e-01 1.985401e-01 3.941606e-02
30823: 1.873178e+00 1.683673e+00 1.569971e+00 6.355685e-01 1.982507e-01 3.935860e-02
30823: 1.871907e+00 1.684134e+00 1.570597e+00 6.360990e-01 1.979622e-01 3.930131e-02
30823: 1.873547e+00 1.683140e+00 1.569767e+00 6.366279e-01 1.976744e-01 3.924419e-02
30823: 1.872279e+00 1.685051e+00 1.568940e+00 6.371553e-01 1.973875e-01 3.918723e-02
30823: 1.872464e+00 1.685507e+00 1.568116e+00 6.362319e-01 1.985507e-01 3.913043e-02
30823: 1.872648e+00 1.685962e+00 1.568741e+00 6.353111e-01 1.982634e-01 3.907381e-02
30823: 1.871387e+00 1.686416e+00 1.569364e+00 6.358382e-01 1.979769e-01 3.901734e-02
30823: 1.871573e+00 1.685426e+00 1.571429e+00 6.349206e-01 1.976912e-01 3.896104e-02
30823: 1.871758e+00 1.685879e+00 1.570605e+00 6.354467e-01 1.974063e-01 3.890490e-02
30823: 1.870504e+00 1.686331e+00 1.571223e+00 6.359712e-01 1.971223e-01 3.884892e-02
30823: 1.869253e+00 1.685345e+00 1.571839e+00 6.379310e-01 1.968391e-01 3.879310e-02
30823: 1.869440e+00 1.685796e+00 1.569584e+00 6.384505e-01 1.979914e-01 3.873745e-02
30823: 1.868195e+00 1.684814e+00 1.573066e+00 6.375358e-01 1.977077e-01 3.868195e-02
30823: 1.868383e+00 1.683834e+00 1.570815e+00 6.394850e-01 1.988555e-01 3.862661e-02
30823: 1.868571e+00 1.685714e+00 1.568571e+00 6.400000e-01 1.985714e-01 3.857143e-02
30823: 1.868759e+00 1.686163e+00 1.569187e+00 6.390870e-01 1.982882e-01 3.851641e-02
30823: 1.868946e+00 1.685185e+00 1.569801e+00 6.396011e-01 1.980057e-01 3.846154e-02
30823: 1.870555e+00 1.685633e+00 1.568990e+00 6.386913e-01 1.977240e-01 3.840683e-02
30823: 1.869318e+00 1.684659e+00 1.571023e+00 6.392045e-01 1.974432e-01 3.835227e-02
30823: 1.869504e+00 1.683688e+00 1.570213e+00 6.411348e-01 1.971631e-01 3.829787e-02
30823: 1.871105e+00 1.684136e+00 1.567989e+00 6.416431e-01 1.968839e-01 3.824363e-02
30823: 1.869873e+00 1.684583e+00 1.570014e+00 6.407355e-01 1.966054e-01 3.818953e-02
30823: 1.868644e+00 1.685028e+00 1.569209e+00 6.426554e-01 1.963277e-01 3.813559e-02
30823: 1.870240e+00 1.684062e+00 1.569817e+00 6.417489e-01 1.960508e-01 3.808181e-02
30823: 1.869014e+00 1.684507e+00 1.569014e+00 6.436620e-01 1.957746e-01 3.802817e-02
30823: 1.869198e+00 1.684951e+00 1.569620e+00 6.427567e-01 1.954993e-01 3.797468e-02
30823: 1.869382e+00 1.683989e+00 1.570225e+00 6.432584e-01 1.952247e-01 3.792135e-02
30823: 1.868163e+00 1.687237e+00 1.568022e+00 6.437588e-01 1.949509e-01 3.786816e-02
30823: 1.868347e+00 1.689076e+00 1.567227e+00 6.428571e-01 1.946779e-01 3.781513e-02
30823: 1.867133e+00 1.689510e+00 1.567832e+00 6.433566e-01 1.944056e-01 3.776224e-02
30823: 1.867318e+00 1.689944e+00 1.567039e+00 6.438547e-01 1.941341e-01 3.770950e-02
30823: 1.866109e+00 1.687587e+00 1.571827e+00 6.429568e-01 1.938633e-01 3.765690e-02
30823: 1.866295e+00 1.686630e+00 1.572423e+00 6.434540e-01 1.935933e-01 3.760446e-02
30823: 1.865090e+00 1.688456e+00 1.571627e+00 6.439499e-01 1.933241e-01 3.755216e-02
30823: 1.865278e+00 1.687500e+00 1.570833e+00 6.458333e-01 1.930556e-01 3.750000e-02
30823: 1.864078e+00 1.687933e+00 1.570042e+00 6.477115e-01 1.927878e-01 3.744799e-02
30823: 1.865651e+00 1.686981e+00 1.567867e+00 6.481994e-01 1.939058e-01 3.739612e-02
30823: 1.865837e+00 1.687414e+00 1.567082e+00 6.486860e-01 1.936376e-01 3.734440e-02
30823: 1.864641e+00 1.687845e+00 1.567680e+00 6.477901e-01 1.947514e-01 3.729282e-02
30823: 1.864828e+00 1.686897e+00 1.566897e+00 6.482759e-01 1.958621e-01 3.724138e-02
30823: 1.865014e+00 1.687328e+00 1.567493e+00 6.473829e-01 1.955923e-01 3.719008e-02
30823: 1.863824e+00 1.687758e+00 1.566713e+00 6.478680e-01 1.966988e-01 3.713893e-02
30823: 1.865385e+00 1.686813e+00 1.567308e+00 6.469780e-01 1.964286e-01 3.708791e-02
30823: 1.866941e+00 1.687243e+00 1.566529e+00 6.460905e-01 1.961591e-01 3.703704e-02
30823: 1.865753e+00 1.687671e+00 1.568493e+00 6.452055e-01 1.958904e-01 3.698630e-02
30823: 1.864569e+00 1.688098e+00 1.570451e+00 6.443228e-01 1.956224e-01 3.693570e-02
30823: 1.866120e+00 1.687158e+00 1.569672e+00 6.448087e-01 1.953552e-01 3.688525e-02
30823: 1.866303e+00 1.687585e+00 1.570259e+00 6.439291e-01 1.950887e-01 3.683492e-02
30823: 1.865123e+00 1.688011e+00 1.569482e+00 6.457766e-01 1.948229e-01 3.678474e-02
30823: 1.863946e+00 1.688435e+00 1.571429e+00 6.448980e-01 1.945578e-01 3.673469e-02
30823: 1.866848e+00 1.687500e+00 1.569293e+00 6.453804e-01 1.942935e-01 3.668478e-02
30823: 1.867028e+00 1.687924e+00 1.568521e+00 6.445047e-01 1.953867e-01 3.663501e-02
30823: 1.868564e+00 1.686992e+00 1.569106e+00 6.436314e-01 1.951220e-01 3.658537e-02
30823: 1.868742e+00 1.687415e+00 1.569689e+00 6.427605e-01 1.948579e-01 3.653586e-02
30823: 1.870270e+00 1.686486e+00 1.568919e+00 6.432432e-01 1.945946e-01 3.648649e-02
30823: 1.870445e+00 1.686910e+00 1.568151e+00 6.437247e-01 1.943320e-01 3.643725e-02
30823: 1.869272e+00 1.687332e+00 1.570081e+00 6.428571e-01 1.940701e-01 3.638814e-02
30823: 1.870794e+00 1.686406e+00 1.567968e+00 6.446837e-01 1.938089e-01 3.633917e-02
30823: 1.869624e+00 1.686828e+00 1.568548e+00 6.451613e-01 1.935484e-01 3.629032e-02
30823: 1.871141e+00 1.687248e+00 1.567785e+00 6.442953e-01 1.932886e-01 3.624161e-02
30823: 1.871314e+00 1.686327e+00 1.569705e+00 6.434316e-01 1.930295e-01 3.619303e-02
30823: 1.870147e+00 1.686747e+00 1.568942e+00 6.452477e-01 1.927711e-01 3.614458e-02
30823: 1.870321e+00 1.685829e+00 1.569519e+00 6.457219e-01 1.925134e-01 3.609626e-02
30823: 1.870494e+00 1.687583e+00 1.568758e+00 6.448598e-01 1.922563e-01 3.604806e-02
30823: 1.869333e+00 1.686667e+00 1.569333e+00 6.440000e-01 1.933333e-01 3.733333e-02
30823: 1.870839e+00 1.685752e+00 1.568575e+00 6.444740e-01 1.930759e-01 3.728362e-02
30823: 1.871011e+00 1.686170e+00 1.567819e+00 6.449468e-01 1.928191e-01 3.723404e-02
30823: 1.871182e+00 1.686587e+00 1.568393e+00 6.440903e-01 1.925631e-01 3.718459e-02
30823: 1.871353e+00 1.685676e+00 1.568966e+00 6.445623e-01 1.923077e-01 3.713528e-02
30823: 1.870199e+00 1.686093e+00 1.569536e+00 6.437086e-01 1.933775e-01 3.708609e-02
30823: 1.870370e+00 1.686508e+00 1.568783e+00 6.441799e-01 1.931217e-01 3.703704e-02
30823: 1.869221e+00 1.688243e+00 1.569353e+00 6.433289e-01 1.928666e-01 3.698811e-02
30823: 1.870712e+00 1.688654e+00 1.568602e+00 6.424802e-01 1.926121e-01 3.693931e-02
30823: 1.869565e+00 1.690382e+00 1.569170e+00 6.416337e-01 1.923584e-01 3.689065e-02
30823: 1.869737e+00 1.689474e+00 1.569737e+00 6.407895e-01 1.934211e-01 3.684211e-02
30823: 1.868594e+00 1.689882e+00 1.571616e+00 6.399474e-01 1.931669e-01 3.679369e-02
30823: 1.870079e+00 1.687664e+00 1.570866e+00 6.404199e-01 1.942257e-01 3.674541e-02
30823: 1.870249e+00 1.689384e+00 1.568807e+00 6.408912e-01 1.939712e-01 3.669725e-02
30823: 1.869110e+00 1.688482e+00 1.570681e+00 6.400524e-01 1.937173e-01 3.795812e-02
30823: 1.870588e+00 1.687582e+00 1.569935e+00 6.405229e-01 1.934641e-01 3.790850e-02
30823: 1.870757e+00 1.686684e+00 1.571802e+00 6.396867e-01 1.932115e-01 3.785901e-02
30823: 1.869622e+00 1.687093e+00 1.569752e+00 6.427640e-01 1.929596e-01 3.780965e-02
30823: 1.871094e+00 1.687500e+00 1.569010e+00 6.419271e-01 1.927083e-01 3.776042e-02
30823: 1.869961e+00 1.685306e+00 1.572172e+00 6.410923e-01 1.937581e-01 3.771131e-02
30823: 1.871429e+00 1.684416e+00 1.570130e+00 6.428571e-01 1.935065e-01 3.766234e-02
30823: 1.871595e+00 1.686122e+00 1.568093e+00 6.433204e-01 1.932555e-01 3.761349e-02
30823: 1.870466e+00 1.685233e+00 1.569948e+00 6.437824e-01 1.930052e-01 3.756477e-02
30823: 1.869340e+00 1.686934e+00 1.570505e+00 6.429495e-01 1.927555e-01 3.751617e-02
30823: 1.869509e+00 1.687339e+00 1.568475e+00 6.434109e-01 1.937984e-01 3.746770e-02
30823: 1.869677e+00 1.686452e+00 1.570323e+00 6.425806e-01 1.935484e-01 3.741935e-02
