Forked 28623
Starting to reopen 0 and 1
Calling execv `tournament0/lounres.py` (pid 28623)
Strategy 0: first ans is 1
Forked 28624
Starting to reopen 0 and 1
Calling execv `tournament0/pzakorko.py` (pid 28624)
Strategy 1: first ans is 0
Forked 28625
Starting to reopen 0 and 1
Calling execv `tournament0/alex_dany` (pid 28625)
28625: Started!
28625: Number of players: 6, position: 2, number of turns: 1000
28625: Random seed: 74457592
Strategy 2: first ans is 0
Forked 28626
Starting to reopen 0 and 1
Calling execv `tournament0/elexunix.py` (pid 28626)
Strategy 3: first ans is 1
Forked 28650
Starting to reopen 0 and 1
Calling execv `tournament0/fedro.py` (pid 28650)
Strategy 4: first ans is 0
Forked 28674
Starting to reopen 0 and 1
Calling execv `tournament0/the_best_strategy.py` (pid 28674)
Strategy 5: first ans is 0
28625: 1.864078e+00 1.728155e+00 1.570874e+00 6.446602e-01 1.786408e-01 1.359223e-02
28625: 1.862403e+00 1.726744e+00 1.573643e+00 6.453488e-01 1.782946e-01 1.356589e-02
28625: 1.862669e+00 1.725338e+00 1.572534e+00 6.479691e-01 1.779497e-01 1.353965e-02
28625: 1.862934e+00 1.725869e+00 1.569498e+00 6.505792e-01 1.776062e-01 1.351351e-02
28625: 1.861272e+00 1.726397e+00 1.570328e+00 6.512524e-01 1.772640e-01 1.348748e-02
28625: 1.861538e+00 1.726923e+00 1.567308e+00 6.538462e-01 1.769231e-01 1.346154e-02
28625: 1.859885e+00 1.725528e+00 1.570058e+00 6.545106e-01 1.765835e-01 1.343570e-02
28625: 1.858238e+00 1.724138e+00 1.570881e+00 6.570881e-01 1.762452e-01 1.340996e-02
28625: 1.860421e+00 1.722753e+00 1.569790e+00 6.577438e-01 1.759082e-01 1.338432e-02
28625: 1.860687e+00 1.723282e+00 1.568702e+00 6.583969e-01 1.755725e-01 1.335878e-02
28625: 1.860952e+00 1.723810e+00 1.569524e+00 6.571429e-01 1.752381e-01 1.333333e-02
28625: 1.861217e+00 1.722433e+00 1.570342e+00 6.577947e-01 1.749049e-01 1.330798e-02
28625: 1.859583e+00 1.724858e+00 1.567362e+00 6.603416e-01 1.745731e-01 1.328273e-02
28625: 1.857955e+00 1.723485e+00 1.570076e+00 6.609848e-01 1.742424e-01 1.325758e-02
28625: 1.858223e+00 1.724008e+00 1.568998e+00 6.616257e-01 1.739130e-01 1.323251e-02
28625: 1.858491e+00 1.724528e+00 1.569811e+00 6.603774e-01 1.735849e-01 1.320755e-02
28625: 1.856874e+00 1.725047e+00 1.570621e+00 6.610169e-01 1.732580e-01 1.318267e-02
28625: 1.857143e+00 1.725564e+00 1.569549e+00 6.616541e-01 1.729323e-01 1.315789e-02
28625: 1.855535e+00 1.726079e+00 1.570356e+00 6.622889e-01 1.726079e-01 1.313321e-02
28625: 1.857678e+00 1.726592e+00 1.567416e+00 6.629213e-01 1.722846e-01 1.310861e-02
28625: 1.856075e+00 1.727103e+00 1.570093e+00 6.616822e-01 1.719626e-01 1.308411e-02
28625: 1.858209e+00 1.725746e+00 1.569030e+00 6.623134e-01 1.716418e-01 1.305970e-02
28625: 1.856611e+00 1.726257e+00 1.567970e+00 6.629423e-01 1.731844e-01 1.303538e-02
28625: 1.855019e+00 1.726766e+00 1.570632e+00 6.617100e-01 1.728625e-01 1.301115e-02
28625: 1.855288e+00 1.729128e+00 1.567718e+00 6.623377e-01 1.725417e-01 1.298701e-02
28625: 1.853704e+00 1.727778e+00 1.570370e+00 6.611111e-01 1.722222e-01 1.481481e-02
28625: 1.853974e+00 1.728281e+00 1.567468e+00 6.635860e-01 1.719039e-01 1.478743e-02
28625: 1.852399e+00 1.728782e+00 1.568266e+00 6.642066e-01 1.715867e-01 1.476015e-02
28625: 1.854512e+00 1.727440e+00 1.567219e+00 6.629834e-01 1.731123e-01 1.473297e-02
28625: 1.852941e+00 1.727941e+00 1.569853e+00 6.617647e-01 1.727941e-01 1.470588e-02
28625: 1.851376e+00 1.726606e+00 1.572477e+00 6.623853e-01 1.724771e-01 1.467890e-02
28625: 1.855311e+00 1.725275e+00 1.569597e+00 6.630037e-01 1.721612e-01 1.465201e-02
28625: 1.853748e+00 1.725777e+00 1.570384e+00 6.617916e-01 1.736746e-01 1.462523e-02
28625: 1.852190e+00 1.724453e+00 1.571168e+00 6.642336e-01 1.733577e-01 1.459854e-02
28625: 1.854281e+00 1.723133e+00 1.568306e+00 6.648452e-01 1.748634e-01 1.457195e-02
28625: 1.854545e+00 1.725455e+00 1.567273e+00 6.636364e-01 1.745455e-01 1.454545e-02
28625: 1.852995e+00 1.724138e+00 1.571688e+00 6.624319e-01 1.742287e-01 1.451906e-02
28625: 1.851449e+00 1.721014e+00 1.574275e+00 6.648551e-01 1.739130e-01 1.449275e-02
28625: 1.851718e+00 1.723327e+00 1.571429e+00 6.654611e-01 1.735986e-01 1.446655e-02
28625: 1.851986e+00 1.722022e+00 1.570397e+00 6.660650e-01 1.732852e-01 1.624549e-02
28625: 1.852252e+00 1.722523e+00 1.567568e+00 6.666667e-01 1.747748e-01 1.621622e-02
28625: 1.852518e+00 1.723022e+00 1.568345e+00 6.654676e-01 1.744604e-01 1.618705e-02
28625: 1.850987e+00 1.721724e+00 1.569120e+00 6.660682e-01 1.741472e-01 1.795332e-02
28625: 1.853047e+00 1.720430e+00 1.568100e+00 6.648746e-01 1.756272e-01 1.792115e-02
28625: 1.851521e+00 1.719141e+00 1.572451e+00 6.636852e-01 1.753131e-01 1.788909e-02
28625: 1.850000e+00 1.719643e+00 1.571429e+00 6.660714e-01 1.750000e-01 1.785714e-02
28625: 1.850267e+00 1.718360e+00 1.572193e+00 6.666667e-01 1.746881e-01 1.782531e-02
28625: 1.850534e+00 1.720641e+00 1.569395e+00 6.672598e-01 1.743772e-01 1.779359e-02
28625: 1.850799e+00 1.719361e+00 1.571936e+00 6.660746e-01 1.740675e-01 1.776199e-02
28625: 1.849291e+00 1.721631e+00 1.570922e+00 6.666667e-01 1.737589e-01 1.773050e-02
28625: 1.851327e+00 1.722124e+00 1.568142e+00 6.672566e-01 1.734513e-01 1.769912e-02
28625: 1.851590e+00 1.720848e+00 1.570671e+00 6.660777e-01 1.731449e-01 1.766784e-02
28625: 1.851852e+00 1.721340e+00 1.569665e+00 6.666667e-01 1.728395e-01 1.763668e-02
28625: 1.850352e+00 1.720070e+00 1.570423e+00 6.672535e-01 1.742958e-01 1.760563e-02
28625: 1.852373e+00 1.717047e+00 1.571178e+00 6.678383e-01 1.739895e-01 1.757469e-02
28625: 1.852632e+00 1.717544e+00 1.568421e+00 6.701754e-01 1.736842e-01 1.754386e-02
28625: 1.851138e+00 1.716287e+00 1.572680e+00 6.690018e-01 1.733800e-01 1.751313e-02
28625: 1.851399e+00 1.715035e+00 1.569930e+00 6.695804e-01 1.765734e-01 1.748252e-02
28625: 1.851658e+00 1.715532e+00 1.568935e+00 6.701571e-01 1.762653e-01 1.745201e-02
28625: 1.851916e+00 1.716028e+00 1.569686e+00 6.689895e-01 1.759582e-01 1.742160e-02
28625: 1.850435e+00 1.714783e+00 1.570435e+00 6.713043e-01 1.756522e-01 1.739130e-02
28625: 1.852431e+00 1.713542e+00 1.567708e+00 6.736111e-01 1.753472e-01 1.736111e-02
28625: 1.854419e+00 1.712305e+00 1.568458e+00 6.724437e-01 1.750433e-01 1.733102e-02
28625: 1.852941e+00 1.714533e+00 1.569204e+00 6.712803e-01 1.747405e-01 1.730104e-02
28625: 1.853195e+00 1.716753e+00 1.568221e+00 6.701209e-01 1.744387e-01 1.727116e-02
28625: 1.851724e+00 1.718966e+00 1.568966e+00 6.689655e-01 1.741379e-01 1.724138e-02
28625: 1.853701e+00 1.717728e+00 1.569707e+00 6.678141e-01 1.738382e-01 1.721170e-02
28625: 1.852234e+00 1.718213e+00 1.570447e+00 6.683849e-01 1.735395e-01 1.718213e-02
28625: 1.852487e+00 1.718696e+00 1.569468e+00 6.689537e-01 1.732419e-01 1.715266e-02
28625: 1.852740e+00 1.717466e+00 1.571918e+00 6.678082e-01 1.729452e-01 1.712329e-02
28625: 1.852991e+00 1.719658e+00 1.569231e+00 6.683761e-01 1.726496e-01 1.709402e-02
28625: 1.851536e+00 1.720137e+00 1.571672e+00 6.672355e-01 1.723549e-01 1.706485e-02
28625: 1.850085e+00 1.720613e+00 1.570698e+00 6.678024e-01 1.737649e-01 1.703578e-02
28625: 1.852041e+00 1.719388e+00 1.568027e+00 6.700680e-01 1.734694e-01 1.700680e-02
28625: 1.850594e+00 1.719864e+00 1.567063e+00 6.706282e-01 1.748727e-01 1.697793e-02
28625: 1.850847e+00 1.720339e+00 1.567797e+00 6.694915e-01 1.745763e-01 1.694915e-02
28625: 1.849408e+00 1.720812e+00 1.566836e+00 6.700508e-01 1.759729e-01 1.692047e-02
28625: 1.847973e+00 1.721284e+00 1.569257e+00 6.689189e-01 1.756757e-01 1.689189e-02
28625: 1.849916e+00 1.720067e+00 1.569983e+00 6.677909e-01 1.753794e-01 1.686341e-02
28625: 1.848485e+00 1.720539e+00 1.570707e+00 6.683502e-01 1.750842e-01 1.683502e-02
28625: 1.847059e+00 1.722689e+00 1.569748e+00 6.689076e-01 1.747899e-01 1.680672e-02
28625: 1.847315e+00 1.724832e+00 1.568792e+00 6.677852e-01 1.744966e-01 1.677852e-02
28625: 1.847571e+00 1.723618e+00 1.571189e+00 6.666667e-01 1.742044e-01 1.675042e-02
28625: 1.846154e+00 1.725753e+00 1.570234e+00 6.672241e-01 1.739130e-01 1.672241e-02
28625: 1.848080e+00 1.726210e+00 1.567613e+00 6.677796e-01 1.736227e-01 1.669449e-02
28625: 1.848333e+00 1.725000e+00 1.570000e+00 6.666667e-01 1.733333e-01 1.666667e-02
28625: 1.846922e+00 1.725458e+00 1.570715e+00 6.672213e-01 1.730449e-01 1.663894e-02
28625: 1.847176e+00 1.724252e+00 1.571429e+00 6.677741e-01 1.727575e-01 1.661130e-02
28625: 1.847430e+00 1.726368e+00 1.568823e+00 6.683250e-01 1.724710e-01 1.658375e-02
28625: 1.846026e+00 1.725166e+00 1.571192e+00 6.688742e-01 1.721854e-01 1.655629e-02
28625: 1.846281e+00 1.725620e+00 1.570248e+00 6.694215e-01 1.719008e-01 1.652893e-02
28625: 1.844884e+00 1.724422e+00 1.572607e+00 6.699670e-01 1.716172e-01 1.650165e-02
28625: 1.845140e+00 1.724876e+00 1.571664e+00 6.705107e-01 1.713344e-01 1.647446e-02
28625: 1.843750e+00 1.722039e+00 1.574013e+00 6.726974e-01 1.710526e-01 1.644737e-02
28625: 1.847291e+00 1.720854e+00 1.571429e+00 6.732348e-01 1.707718e-01 1.642036e-02
28625: 1.845902e+00 1.721311e+00 1.570492e+00 6.737705e-01 1.721311e-01 1.639344e-02
28625: 1.847791e+00 1.720131e+00 1.569558e+00 6.743044e-01 1.718494e-01 1.636661e-02
28625: 1.848039e+00 1.722222e+00 1.568627e+00 6.732026e-01 1.715686e-01 1.633987e-02
28625: 1.849918e+00 1.721044e+00 1.569331e+00 6.721044e-01 1.712887e-01 1.631321e-02
28625: 1.848534e+00 1.721498e+00 1.568404e+00 6.742671e-01 1.710098e-01 1.628664e-02
28625: 1.850407e+00 1.720325e+00 1.569106e+00 6.731707e-01 1.707317e-01 1.626016e-02
28625: 1.849026e+00 1.720779e+00 1.569805e+00 6.737013e-01 1.704545e-01 1.623377e-02
28625: 1.849271e+00 1.721232e+00 1.568882e+00 6.726094e-01 1.717990e-01 1.620746e-02
28625: 1.849515e+00 1.720065e+00 1.569579e+00 6.715210e-01 1.731392e-01 1.618123e-02
28625: 1.848142e+00 1.722132e+00 1.570275e+00 6.704362e-01 1.728595e-01 1.615509e-02
28625: 1.848387e+00 1.722581e+00 1.567742e+00 6.725806e-01 1.725806e-01 1.612903e-02
28625: 1.848631e+00 1.721417e+00 1.568438e+00 6.731079e-01 1.723027e-01 1.610306e-02
28625: 1.847267e+00 1.723473e+00 1.569132e+00 6.720257e-01 1.720257e-01 1.607717e-02
28625: 1.847512e+00 1.723917e+00 1.569823e+00 6.709470e-01 1.717496e-01 1.605136e-02
28625: 1.847756e+00 1.724359e+00 1.568910e+00 6.714744e-01 1.714744e-01 1.602564e-02
28625: 1.846400e+00 1.723200e+00 1.572800e+00 6.704000e-01 1.712000e-01 1.600000e-02
28625: 1.845048e+00 1.723642e+00 1.571885e+00 6.709265e-01 1.725240e-01 1.597444e-02
28625: 1.843700e+00 1.722488e+00 1.570973e+00 6.730463e-01 1.738437e-01 1.594896e-02
28625: 1.845541e+00 1.721338e+00 1.570064e+00 6.735669e-01 1.735669e-01 1.592357e-02
28625: 1.844197e+00 1.721781e+00 1.569157e+00 6.740859e-01 1.748808e-01 1.589825e-02
28625: 1.842857e+00 1.720635e+00 1.573016e+00 6.730159e-01 1.746032e-01 1.587302e-02
28625: 1.841521e+00 1.719493e+00 1.573693e+00 6.735341e-01 1.759113e-01 1.584786e-02
28625: 1.840190e+00 1.719937e+00 1.574367e+00 6.740506e-01 1.756329e-01 1.582278e-02
28625: 1.838863e+00 1.720379e+00 1.573460e+00 6.745656e-01 1.769352e-01 1.579779e-02
28625: 1.840694e+00 1.719243e+00 1.572555e+00 6.750789e-01 1.766562e-01 1.577287e-02
28625: 1.840945e+00 1.719685e+00 1.570079e+00 6.755906e-01 1.779528e-01 1.574803e-02
28625: 1.839623e+00 1.718553e+00 1.572327e+00 6.761006e-01 1.776730e-01 1.572327e-02
28625: 1.841444e+00 1.717425e+00 1.571429e+00 6.766091e-01 1.773940e-01 1.569859e-02
28625: 1.841693e+00 1.719436e+00 1.568966e+00 6.771160e-01 1.771160e-01 1.567398e-02
28625: 1.840376e+00 1.719875e+00 1.571205e+00 6.760563e-01 1.768388e-01 1.564945e-02
28625: 1.840625e+00 1.720312e+00 1.570312e+00 6.765625e-01 1.765625e-01 1.562500e-02
28625: 1.840874e+00 1.720749e+00 1.569423e+00 6.770671e-01 1.762871e-01 1.560062e-02
28625: 1.839564e+00 1.719626e+00 1.570093e+00 6.775701e-01 1.775701e-01 1.557632e-02
28625: 1.841369e+00 1.720062e+00 1.567652e+00 6.780715e-01 1.772939e-01 1.555210e-02
28625: 1.841615e+00 1.718944e+00 1.569876e+00 6.770186e-01 1.770186e-01 1.552795e-02
28625: 1.840310e+00 1.720930e+00 1.570543e+00 6.759690e-01 1.767442e-01 1.550388e-02
28625: 1.840557e+00 1.721362e+00 1.568111e+00 6.780186e-01 1.764706e-01 1.547988e-02
28625: 1.839258e+00 1.720247e+00 1.570325e+00 6.769706e-01 1.777434e-01 1.545595e-02
28625: 1.839506e+00 1.720679e+00 1.569444e+00 6.774691e-01 1.774691e-01 1.543210e-02
28625: 1.839753e+00 1.721109e+00 1.570108e+00 6.764253e-01 1.771957e-01 1.540832e-02
28625: 1.840000e+00 1.720000e+00 1.567692e+00 6.800000e-01 1.769231e-01 1.538462e-02
28625: 1.838710e+00 1.721966e+00 1.568356e+00 6.789555e-01 1.766513e-01 1.536098e-02
28625: 1.840491e+00 1.722393e+00 1.567485e+00 6.779141e-01 1.763804e-01 1.533742e-02
28625: 1.839204e+00 1.721286e+00 1.571210e+00 6.768760e-01 1.761103e-01 1.531394e-02
28625: 1.837920e+00 1.721713e+00 1.571865e+00 6.773700e-01 1.758410e-01 1.529052e-02
28625: 1.838168e+00 1.720611e+00 1.570992e+00 6.793893e-01 1.755725e-01 1.526718e-02
28625: 1.836890e+00 1.722561e+00 1.568598e+00 6.814024e-01 1.753049e-01 1.524390e-02
28625: 1.837139e+00 1.722983e+00 1.567732e+00 6.818874e-01 1.750381e-01 1.522070e-02
28625: 1.835866e+00 1.723404e+00 1.569909e+00 6.808511e-01 1.747720e-01 1.519757e-02
28625: 1.836115e+00 1.722307e+00 1.570561e+00 6.813354e-01 1.745068e-01 1.517451e-02
28625: 1.834848e+00 1.722727e+00 1.569697e+00 6.833333e-01 1.742424e-01 1.515152e-02
28625: 1.833585e+00 1.721634e+00 1.573374e+00 6.822995e-01 1.739788e-01 1.512859e-02
28625: 1.833837e+00 1.722054e+00 1.572508e+00 6.827795e-01 1.737160e-01 1.510574e-02
28625: 1.832579e+00 1.720965e+00 1.571644e+00 6.847662e-01 1.749623e-01 1.508296e-02
28625: 1.832831e+00 1.719880e+00 1.569277e+00 6.867470e-01 1.762048e-01 1.506024e-02
28625: 1.831579e+00 1.721805e+00 1.569925e+00 6.857143e-01 1.759398e-01 1.503759e-02
28625: 1.831832e+00 1.722222e+00 1.570571e+00 6.846847e-01 1.756757e-01 1.501502e-02
28625: 1.830585e+00 1.721139e+00 1.569715e+00 6.881559e-01 1.754123e-01 1.499250e-02
28625: 1.830838e+00 1.720060e+00 1.571856e+00 6.871257e-01 1.751497e-01 1.497006e-02
28625: 1.829596e+00 1.720478e+00 1.571001e+00 6.890882e-01 1.748879e-01 1.494768e-02
28625: 1.828358e+00 1.720896e+00 1.571642e+00 6.895522e-01 1.746269e-01 1.492537e-02
28625: 1.828614e+00 1.721311e+00 1.569300e+00 6.900149e-01 1.758569e-01 1.490313e-02
28625: 1.828869e+00 1.721726e+00 1.569940e+00 6.889881e-01 1.755952e-01 1.488095e-02
28625: 1.829123e+00 1.719168e+00 1.570579e+00 6.909361e-01 1.753343e-01 1.485884e-02
28625: 1.827893e+00 1.721068e+00 1.569733e+00 6.913947e-01 1.750742e-01 1.483680e-02
28625: 1.828148e+00 1.721481e+00 1.570370e+00 6.903704e-01 1.748148e-01 1.481481e-02
28625: 1.828402e+00 1.720414e+00 1.569527e+00 6.923077e-01 1.745562e-01 1.479290e-02
28625: 1.827179e+00 1.720827e+00 1.571640e+00 6.912851e-01 1.742984e-01 1.477105e-02
28625: 1.825959e+00 1.719764e+00 1.570796e+00 6.917404e-01 1.769912e-01 1.474926e-02
28625: 1.827688e+00 1.720177e+00 1.568483e+00 6.921944e-01 1.767305e-01 1.472754e-02
28625: 1.827941e+00 1.720588e+00 1.569118e+00 6.911765e-01 1.764706e-01 1.470588e-02
28625: 1.826725e+00 1.719530e+00 1.569750e+00 6.916300e-01 1.776799e-01 1.468429e-02
28625: 1.828446e+00 1.718475e+00 1.570381e+00 6.906158e-01 1.774194e-01 1.466276e-02
28625: 1.827233e+00 1.718887e+00 1.568082e+00 6.939971e-01 1.771596e-01 1.464129e-02
28625: 1.826023e+00 1.719298e+00 1.567251e+00 6.929825e-01 1.798246e-01 1.461988e-02
28625: 1.827737e+00 1.718248e+00 1.567883e+00 6.919708e-01 1.795620e-01 1.459854e-02
28625: 1.827988e+00 1.718659e+00 1.567055e+00 6.909621e-01 1.807580e-01 1.457726e-02
28625: 1.826783e+00 1.720524e+00 1.567686e+00 6.899563e-01 1.804949e-01 1.455604e-02
28625: 1.828488e+00 1.719477e+00 1.566860e+00 6.889535e-01 1.816860e-01 1.453488e-02
28625: 1.828737e+00 1.719884e+00 1.566038e+00 6.894049e-01 1.814224e-01 1.451379e-02
28625: 1.827536e+00 1.720290e+00 1.568116e+00 6.884058e-01 1.811594e-01 1.449275e-02
28625: 1.829233e+00 1.717800e+00 1.568741e+00 6.874096e-01 1.823444e-01 1.447178e-02
28625: 1.829480e+00 1.718208e+00 1.569364e+00 6.864162e-01 1.820809e-01 1.445087e-02
28625: 1.829726e+00 1.717172e+00 1.569986e+00 6.868687e-01 1.818182e-01 1.443001e-02
28625: 1.828530e+00 1.719020e+00 1.570605e+00 6.858790e-01 1.815562e-01 1.440922e-02
28625: 1.828777e+00 1.719424e+00 1.568345e+00 6.863309e-01 1.827338e-01 1.438849e-02
28625: 1.827586e+00 1.719828e+00 1.570402e+00 6.853448e-01 1.824713e-01 1.436782e-02
28625: 1.827834e+00 1.720230e+00 1.568149e+00 6.872310e-01 1.822095e-01 1.434720e-02
28625: 1.826648e+00 1.722063e+00 1.568768e+00 6.862464e-01 1.819484e-01 1.432665e-02
28625: 1.826896e+00 1.721030e+00 1.569385e+00 6.852647e-01 1.816881e-01 1.573677e-02
28625: 1.828571e+00 1.721429e+00 1.568571e+00 6.842857e-01 1.814286e-01 1.571429e-02
28625: 1.828816e+00 1.720399e+00 1.570613e+00 6.833096e-01 1.811698e-01 1.569187e-02
28625: 1.827635e+00 1.722222e+00 1.568376e+00 6.837607e-01 1.823362e-01 1.566952e-02
28625: 1.829303e+00 1.721195e+00 1.568990e+00 6.827881e-01 1.820768e-01 1.564723e-02
28625: 1.828125e+00 1.721591e+00 1.571023e+00 6.818182e-01 1.818182e-01 1.562500e-02
28625: 1.828369e+00 1.720567e+00 1.571631e+00 6.822695e-01 1.815603e-01 1.560284e-02
28625: 1.827195e+00 1.723796e+00 1.569405e+00 6.827195e-01 1.813031e-01 1.558074e-02
28625: 1.828854e+00 1.722772e+00 1.570014e+00 6.817539e-01 1.810467e-01 1.555870e-02
28625: 1.827684e+00 1.724576e+00 1.569209e+00 6.822034e-01 1.807910e-01 1.553672e-02
28625: 1.826516e+00 1.723554e+00 1.569817e+00 6.826516e-01 1.819464e-01 1.551481e-02
28625: 1.826761e+00 1.722535e+00 1.570423e+00 6.816901e-01 1.830986e-01 1.549296e-02
28625: 1.825598e+00 1.722925e+00 1.569620e+00 6.835443e-01 1.828411e-01 1.547117e-02
28625: 1.825843e+00 1.723315e+00 1.568820e+00 6.839888e-01 1.825843e-01 1.544944e-02
28625: 1.824684e+00 1.723703e+00 1.570827e+00 6.830295e-01 1.823282e-01 1.542777e-02
28625: 1.824930e+00 1.722689e+00 1.571429e+00 6.834734e-01 1.820728e-01 1.540616e-02
28625: 1.823776e+00 1.724476e+00 1.570629e+00 6.839161e-01 1.818182e-01 1.538462e-02
28625: 1.826816e+00 1.723464e+00 1.568436e+00 6.843575e-01 1.815642e-01 1.536313e-02
28625: 1.825662e+00 1.725244e+00 1.567643e+00 6.834031e-01 1.827057e-01 1.534170e-02
28625: 1.827298e+00 1.724234e+00 1.568245e+00 6.824513e-01 1.824513e-01 1.532033e-02
28625: 1.826147e+00 1.726008e+00 1.567455e+00 6.828929e-01 1.821975e-01 1.529903e-02
28625: 1.826389e+00 1.726389e+00 1.566667e+00 6.833333e-01 1.819444e-01 1.527778e-02
28625: 1.826630e+00 1.725381e+00 1.567268e+00 6.837725e-01 1.816921e-01 1.525659e-02
28625: 1.826870e+00 1.727147e+00 1.566482e+00 6.828255e-01 1.814404e-01 1.523546e-02
28625: 1.827109e+00 1.727524e+00 1.567082e+00 6.818811e-01 1.811895e-01 1.521438e-02
28625: 1.825967e+00 1.726519e+00 1.566298e+00 6.850829e-01 1.809392e-01 1.519337e-02
28625: 1.826207e+00 1.725517e+00 1.566897e+00 6.841379e-01 1.820690e-01 1.517241e-02
28625: 1.825069e+00 1.727273e+00 1.566116e+00 6.831956e-01 1.831956e-01 1.515152e-02
28625: 1.825309e+00 1.727648e+00 1.565337e+00 6.822558e-01 1.829436e-01 1.650619e-02
28625: 1.824176e+00 1.726648e+00 1.567308e+00 6.826923e-01 1.826923e-01 1.648352e-02
28625: 1.824417e+00 1.725652e+00 1.567901e+00 6.817558e-01 1.838134e-01 1.646091e-02
28625: 1.823288e+00 1.726027e+00 1.567123e+00 6.821918e-01 1.849315e-01 1.643836e-02
28625: 1.823529e+00 1.725034e+00 1.566347e+00 6.826265e-01 1.846785e-01 1.778386e-02
28625: 1.822404e+00 1.725410e+00 1.565574e+00 6.816940e-01 1.871585e-01 1.775956e-02
28625: 1.822647e+00 1.724420e+00 1.567531e+00 6.807640e-01 1.869031e-01 1.773533e-02
28625: 1.821526e+00 1.726158e+00 1.568120e+00 6.798365e-01 1.866485e-01 1.771117e-02
28625: 1.823129e+00 1.725170e+00 1.568707e+00 6.789116e-01 1.863946e-01 1.768707e-02
28625: 1.822011e+00 1.725543e+00 1.567935e+00 6.779891e-01 1.888587e-01 1.766304e-02
28625: 1.823609e+00 1.724559e+00 1.568521e+00 6.770692e-01 1.886024e-01 1.763908e-02
28625: 1.822493e+00 1.726287e+00 1.569106e+00 6.761518e-01 1.883469e-01 1.761518e-02
28625: 1.822733e+00 1.725304e+00 1.569689e+00 6.765900e-01 1.880920e-01 1.759134e-02
28625: 1.821622e+00 1.727027e+00 1.568919e+00 6.770270e-01 1.878378e-01 1.756757e-02
28625: 1.823212e+00 1.726046e+00 1.568151e+00 6.761134e-01 1.889339e-01 1.754386e-02
28625: 1.824798e+00 1.726415e+00 1.567385e+00 6.752022e-01 1.886792e-01 1.752022e-02
28625: 1.825034e+00 1.725437e+00 1.569314e+00 6.742934e-01 1.884253e-01 1.749664e-02
28625: 1.825269e+00 1.725806e+00 1.569892e+00 6.733871e-01 1.881720e-01 1.747312e-02
28625: 1.824161e+00 1.726174e+00 1.569128e+00 6.738255e-01 1.892617e-01 1.744966e-02
28625: 1.827078e+00 1.725201e+00 1.568365e+00 6.729223e-01 1.890080e-01 1.742627e-02
28625: 1.828648e+00 1.725569e+00 1.567604e+00 6.720214e-01 1.887550e-01 1.740295e-02
28625: 1.828877e+00 1.724599e+00 1.568182e+00 6.724599e-01 1.885027e-01 1.737968e-02
28625: 1.827770e+00 1.724967e+00 1.568758e+00 6.715621e-01 1.895861e-01 1.735648e-02
28625: 1.826667e+00 1.724000e+00 1.570667e+00 6.706667e-01 1.906667e-01 1.733333e-02
28625: 1.828229e+00 1.723036e+00 1.568575e+00 6.711052e-01 1.917443e-01 1.731025e-02
28625: 1.827128e+00 1.724734e+00 1.569149e+00 6.702128e-01 1.914894e-01 1.728723e-02
28625: 1.828685e+00 1.723772e+00 1.569721e+00 6.693227e-01 1.912351e-01 1.726428e-02
28625: 1.827586e+00 1.724138e+00 1.571618e+00 6.684350e-01 1.909814e-01 1.724138e-02
28625: 1.827815e+00 1.723179e+00 1.570861e+00 6.688742e-01 1.920530e-01 1.721854e-02
28625: 1.826720e+00 1.723545e+00 1.571429e+00 6.693122e-01 1.917989e-01 1.719577e-02
28625: 1.826948e+00 1.722589e+00 1.571995e+00 6.697490e-01 1.915456e-01 1.717305e-02
28625: 1.827177e+00 1.722955e+00 1.569921e+00 6.701847e-01 1.912929e-01 1.846966e-02
28625: 1.826087e+00 1.724638e+00 1.570487e+00 6.693017e-01 1.910408e-01 1.844532e-02
28625: 1.827632e+00 1.723684e+00 1.568421e+00 6.710526e-01 1.907895e-01 1.842105e-02
28625: 1.826544e+00 1.725361e+00 1.567674e+00 6.714849e-01 1.905388e-01 1.839685e-02
28625: 1.826772e+00 1.725722e+00 1.568241e+00 6.706037e-01 1.902887e-01 1.837270e-02
28625: 1.825688e+00 1.726081e+00 1.568807e+00 6.710354e-01 1.900393e-01 1.834862e-02
28625: 1.827225e+00 1.725131e+00 1.568063e+00 6.701571e-01 1.910995e-01 1.832461e-02
28625: 1.828758e+00 1.725490e+00 1.567320e+00 6.692810e-01 1.908497e-01 1.830065e-02
28625: 1.828982e+00 1.724543e+00 1.567885e+00 6.684073e-01 1.919060e-01 1.827676e-02
28625: 1.827901e+00 1.726206e+00 1.567145e+00 6.675359e-01 1.929596e-01 1.825293e-02
28625: 1.829427e+00 1.725260e+00 1.566406e+00 6.666667e-01 1.927083e-01 1.953125e-02
28625: 1.829649e+00 1.726918e+00 1.565670e+00 6.657997e-01 1.924577e-01 1.950585e-02
28625: 1.828571e+00 1.725974e+00 1.568831e+00 6.649351e-01 1.922078e-01 1.948052e-02
28625: 1.827497e+00 1.725032e+00 1.569390e+00 6.653696e-01 1.932555e-01 1.945525e-02
28625: 1.829016e+00 1.724093e+00 1.568653e+00 6.658031e-01 1.930052e-01 1.943005e-02
28625: 1.827943e+00 1.725744e+00 1.569211e+00 6.649418e-01 1.927555e-01 1.940492e-02
28625: 1.829457e+00 1.724806e+00 1.568475e+00 6.640827e-01 1.937984e-01 1.937984e-02
28625: 1.829677e+00 1.726452e+00 1.567742e+00 6.632258e-01 1.935484e-01 1.935484e-02
