Forked 29948
Starting to reopen 0 and 1
Calling execv `tournament0/pzakorko.py` (pid 29948)
Strategy 0: first ans is 0
Forked 29949
Starting to reopen 0 and 1
Calling execv `tournament0/fedro.py` (pid 29949)
Strategy 1: first ans is 0
Forked 29973
Starting to reopen 0 and 1
Calling execv `tournament0/the_best_strategy.py` (pid 29973)
Strategy 2: first ans is 0
Forked 29974
Starting to reopen 0 and 1
Calling execv `tournament0/alex_dany` (pid 29974)
29974: Started!
29974: Number of players: 6, position: 3, number of turns: 1000
29974: Random seed: 20996773
Strategy 3: first ans is 1
Forked 29975
Starting to reopen 0 and 1
Calling execv `tournament0/elexunix.py` (pid 29975)
Strategy 4: first ans is 1
Forked 29999
Starting to reopen 0 and 1
Calling execv `tournament0/lounres.py` (pid 29999)
Strategy 5: first ans is 1
29974: 1.976378e+00 1.574803e+00 1.570866e+00 6.929134e-01 1.574803e-01 2.755906e-02
29974: 1.976471e+00 1.568627e+00 1.576471e+00 6.941176e-01 1.568627e-01 2.745098e-02
29974: 1.976562e+00 1.574219e+00 1.574219e+00 6.914062e-01 1.562500e-01 2.734375e-02
29974: 1.972763e+00 1.568093e+00 1.579767e+00 6.926070e-01 1.595331e-01 2.723735e-02
29974: 1.976744e+00 1.569767e+00 1.577519e+00 6.899225e-01 1.589147e-01 2.713178e-02
29974: 1.976834e+00 1.571429e+00 1.579151e+00 6.872587e-01 1.583012e-01 2.702703e-02
29974: 1.976923e+00 1.569231e+00 1.576923e+00 6.923077e-01 1.576923e-01 2.692308e-02
29974: 1.973180e+00 1.578544e+00 1.574713e+00 6.896552e-01 1.570881e-01 2.681992e-02
29974: 1.973282e+00 1.576336e+00 1.572519e+00 6.946565e-01 1.564885e-01 2.671756e-02
29974: 1.969582e+00 1.581749e+00 1.570342e+00 6.958175e-01 1.558935e-01 2.661597e-02
29974: 1.969697e+00 1.583333e+00 1.568182e+00 6.969697e-01 1.553030e-01 2.651515e-02
29974: 1.966038e+00 1.584906e+00 1.573585e+00 6.943396e-01 1.547170e-01 2.641509e-02
29974: 1.969925e+00 1.578947e+00 1.575188e+00 6.954887e-01 1.541353e-01 2.631579e-02
29974: 1.966292e+00 1.580524e+00 1.569288e+00 7.041199e-01 1.535581e-01 2.621723e-02
29974: 1.966418e+00 1.582090e+00 1.570896e+00 7.014925e-01 1.529851e-01 2.611940e-02
29974: 1.966543e+00 1.576208e+00 1.572491e+00 7.063197e-01 1.524164e-01 2.602230e-02
29974: 1.962963e+00 1.577778e+00 1.574074e+00 7.074074e-01 1.518519e-01 2.592593e-02
29974: 1.963100e+00 1.579336e+00 1.571956e+00 7.084871e-01 1.512915e-01 2.583026e-02
29974: 1.959559e+00 1.577206e+00 1.577206e+00 7.095588e-01 1.507353e-01 2.573529e-02
29974: 1.959707e+00 1.578755e+00 1.575092e+00 7.106227e-01 1.501832e-01 2.564103e-02
29974: 1.956204e+00 1.580292e+00 1.576642e+00 7.116788e-01 1.496350e-01 2.554745e-02
29974: 1.960000e+00 1.581818e+00 1.570909e+00 7.127273e-01 1.490909e-01 2.545455e-02
29974: 1.963768e+00 1.579710e+00 1.568841e+00 7.137681e-01 1.485507e-01 2.536232e-02
29974: 1.960289e+00 1.584838e+00 1.570397e+00 7.111913e-01 1.480144e-01 2.527076e-02
29974: 1.960432e+00 1.586331e+00 1.564748e+00 7.122302e-01 1.510791e-01 2.517986e-02
29974: 1.956989e+00 1.584229e+00 1.573477e+00 7.096774e-01 1.505376e-01 2.508961e-02
29974: 1.960714e+00 1.582143e+00 1.571429e+00 7.107143e-01 1.500000e-01 2.500000e-02
29974: 1.957295e+00 1.583630e+00 1.569395e+00 7.153025e-01 1.494662e-01 2.491103e-02
29974: 1.957447e+00 1.585106e+00 1.567376e+00 7.163121e-01 1.489362e-01 2.482270e-02
29974: 1.954064e+00 1.583039e+00 1.568905e+00 7.173145e-01 1.484099e-01 2.826855e-02
29974: 1.950704e+00 1.588028e+00 1.566901e+00 7.147887e-01 1.514085e-01 2.816901e-02
29974: 1.954386e+00 1.589474e+00 1.564912e+00 7.122807e-01 1.508772e-01 2.807018e-02
29974: 1.951049e+00 1.594406e+00 1.566434e+00 7.097902e-01 1.503497e-01 2.797203e-02
29974: 1.951220e+00 1.595819e+00 1.564460e+00 7.108014e-01 1.498258e-01 2.787456e-02
29974: 1.954861e+00 1.590278e+00 1.569444e+00 7.083333e-01 1.493056e-01 2.777778e-02
29974: 1.955017e+00 1.595156e+00 1.567474e+00 7.058824e-01 1.487889e-01 2.768166e-02
29974: 1.951724e+00 1.589655e+00 1.575862e+00 7.068966e-01 1.482759e-01 2.758621e-02
29974: 1.948454e+00 1.591065e+00 1.577320e+00 7.079038e-01 1.477663e-01 2.749141e-02
29974: 1.952055e+00 1.592466e+00 1.571918e+00 7.089041e-01 1.472603e-01 2.739726e-02
29974: 1.948805e+00 1.590444e+00 1.569966e+00 7.098976e-01 1.535836e-01 2.730375e-02
29974: 1.945578e+00 1.585034e+00 1.578231e+00 7.108844e-01 1.530612e-01 2.721088e-02
29974: 1.945763e+00 1.589831e+00 1.572881e+00 7.118644e-01 1.525424e-01 2.711864e-02
29974: 1.945946e+00 1.587838e+00 1.570946e+00 7.162162e-01 1.520270e-01 2.702703e-02
29974: 1.946128e+00 1.589226e+00 1.569024e+00 7.171717e-01 1.515152e-01 2.693603e-02
29974: 1.949664e+00 1.583893e+00 1.573826e+00 7.147651e-01 1.510067e-01 2.684564e-02
29974: 1.949833e+00 1.585284e+00 1.571906e+00 7.157191e-01 1.505017e-01 2.675585e-02
29974: 1.946667e+00 1.583333e+00 1.570000e+00 7.200000e-01 1.533333e-01 2.666667e-02
29974: 1.946844e+00 1.581395e+00 1.571429e+00 7.209302e-01 1.528239e-01 2.657807e-02
29974: 1.943709e+00 1.582781e+00 1.572848e+00 7.218543e-01 1.523179e-01 2.649007e-02
29974: 1.943894e+00 1.580858e+00 1.570957e+00 7.260726e-01 1.518152e-01 2.640264e-02
29974: 1.947368e+00 1.582237e+00 1.565789e+00 7.269737e-01 1.513158e-01 2.631579e-02
29974: 1.947541e+00 1.580328e+00 1.570492e+00 7.245902e-01 1.508197e-01 2.622951e-02
29974: 1.944444e+00 1.581699e+00 1.571895e+00 7.254902e-01 1.503268e-01 2.614379e-02
29974: 1.944625e+00 1.579805e+00 1.570033e+00 7.296417e-01 1.498371e-01 2.605863e-02
29974: 1.941558e+00 1.581169e+00 1.571429e+00 7.305195e-01 1.493506e-01 2.597403e-02
29974: 1.941748e+00 1.579288e+00 1.572816e+00 7.313916e-01 1.488673e-01 2.588997e-02
29974: 1.941935e+00 1.577419e+00 1.570968e+00 7.322581e-01 1.516129e-01 2.580645e-02
29974: 1.938907e+00 1.585209e+00 1.565916e+00 7.331190e-01 1.511254e-01 2.572347e-02
29974: 1.945513e+00 1.580128e+00 1.567308e+00 7.307692e-01 1.506410e-01 2.564103e-02
29974: 1.945687e+00 1.578275e+00 1.571885e+00 7.284345e-01 1.501597e-01 2.555911e-02
29974: 1.939490e+00 1.585987e+00 1.566879e+00 7.292994e-01 1.528662e-01 2.547771e-02
29974: 1.936508e+00 1.590476e+00 1.565079e+00 7.301587e-01 1.523810e-01 2.539683e-02
29974: 1.936709e+00 1.588608e+00 1.566456e+00 7.310127e-01 1.518987e-01 2.531646e-02
29974: 1.933754e+00 1.589905e+00 1.564669e+00 7.318612e-01 1.545741e-01 2.523659e-02
29974: 1.930818e+00 1.591195e+00 1.566038e+00 7.295597e-01 1.572327e-01 2.515723e-02
29974: 1.934169e+00 1.592476e+00 1.564263e+00 7.272727e-01 1.567398e-01 2.507837e-02
29974: 1.931250e+00 1.587500e+00 1.575000e+00 7.250000e-01 1.562500e-01 2.500000e-02
29974: 1.931464e+00 1.585670e+00 1.573209e+00 7.258567e-01 1.588785e-01 2.492212e-02
29974: 1.928571e+00 1.586957e+00 1.568323e+00 7.298137e-01 1.614907e-01 2.484472e-02
29974: 1.925697e+00 1.591331e+00 1.569659e+00 7.275542e-01 1.609907e-01 2.476780e-02
29974: 1.925926e+00 1.589506e+00 1.570988e+00 7.283951e-01 1.604938e-01 2.469136e-02
29974: 1.926154e+00 1.587692e+00 1.572308e+00 7.292308e-01 1.600000e-01 2.461538e-02
29974: 1.929448e+00 1.588957e+00 1.567485e+00 7.300613e-01 1.595092e-01 2.453988e-02
29974: 1.926606e+00 1.587156e+00 1.568807e+00 7.308869e-01 1.590214e-01 2.752294e-02
29974: 1.926829e+00 1.585366e+00 1.570122e+00 7.317073e-01 1.585366e-01 2.743902e-02
29974: 1.927052e+00 1.586626e+00 1.565350e+00 7.355623e-01 1.580547e-01 2.735562e-02
29974: 1.927273e+00 1.581818e+00 1.569697e+00 7.333333e-01 1.606061e-01 2.727273e-02
29974: 1.924471e+00 1.583082e+00 1.570997e+00 7.341390e-01 1.601208e-01 2.719033e-02
29974: 1.927711e+00 1.584337e+00 1.566265e+00 7.349398e-01 1.596386e-01 2.710843e-02
29974: 1.924925e+00 1.582583e+00 1.570571e+00 7.327327e-01 1.591592e-01 3.003003e-02
29974: 1.928144e+00 1.580838e+00 1.568862e+00 7.335329e-01 1.586826e-01 2.994012e-02
29974: 1.928358e+00 1.582090e+00 1.567164e+00 7.343284e-01 1.582090e-01 2.985075e-02
29974: 1.925595e+00 1.577381e+00 1.571429e+00 7.321429e-01 1.636905e-01 2.976190e-02
29974: 1.928783e+00 1.575668e+00 1.569733e+00 7.329377e-01 1.632047e-01 2.967359e-02
29974: 1.926036e+00 1.579882e+00 1.568047e+00 7.307692e-01 1.656805e-01 2.958580e-02
29974: 1.926254e+00 1.578171e+00 1.572271e+00 7.286136e-01 1.651917e-01 2.949853e-02
29974: 1.923529e+00 1.582353e+00 1.570588e+00 7.294118e-01 1.647059e-01 2.941176e-02
29974: 1.923754e+00 1.580645e+00 1.571848e+00 7.302053e-01 1.642229e-01 2.932551e-02
29974: 1.921053e+00 1.584795e+00 1.570175e+00 7.309942e-01 1.637427e-01 2.923977e-02
29974: 1.924198e+00 1.583090e+00 1.565598e+00 7.346939e-01 1.632653e-01 2.915452e-02
29974: 1.927326e+00 1.581395e+00 1.566860e+00 7.325581e-01 1.627907e-01 2.906977e-02
29974: 1.924638e+00 1.588406e+00 1.565217e+00 7.304348e-01 1.623188e-01 2.898551e-02
29974: 1.924855e+00 1.586705e+00 1.566474e+00 7.312139e-01 1.618497e-01 2.890173e-02
29974: 1.922190e+00 1.590778e+00 1.567723e+00 7.291066e-01 1.613833e-01 2.881844e-02
29974: 1.922414e+00 1.591954e+00 1.566092e+00 7.298851e-01 1.609195e-01 2.873563e-02
29974: 1.919771e+00 1.590258e+00 1.573066e+00 7.277937e-01 1.604585e-01 2.865330e-02
29974: 1.922857e+00 1.588571e+00 1.571429e+00 7.285714e-01 1.600000e-01 2.857143e-02
29974: 1.923077e+00 1.589744e+00 1.569801e+00 7.293447e-01 1.595442e-01 2.849003e-02
29974: 1.920455e+00 1.590909e+00 1.573864e+00 7.272727e-01 1.590909e-01 2.840909e-02
29974: 1.917847e+00 1.594901e+00 1.572238e+00 7.280453e-01 1.586402e-01 2.832861e-02
29974: 1.918079e+00 1.593220e+00 1.570621e+00 7.316384e-01 1.581921e-01 2.824859e-02
29974: 1.918310e+00 1.594366e+00 1.566197e+00 7.323944e-01 1.605634e-01 2.816901e-02
29974: 1.915730e+00 1.598315e+00 1.567416e+00 7.303371e-01 1.601124e-01 2.808989e-02
29974: 1.915966e+00 1.599440e+00 1.565826e+00 7.310924e-01 1.596639e-01 2.801120e-02
29974: 1.916201e+00 1.597765e+00 1.567039e+00 7.318436e-01 1.592179e-01 2.793296e-02
29974: 1.913649e+00 1.598886e+00 1.568245e+00 7.298050e-01 1.615599e-01 2.785515e-02
29974: 1.913889e+00 1.597222e+00 1.569444e+00 7.277778e-01 1.611111e-01 3.055556e-02
29974: 1.911357e+00 1.603878e+00 1.567867e+00 7.257618e-01 1.606648e-01 3.047091e-02
29974: 1.914365e+00 1.602210e+00 1.566298e+00 7.265193e-01 1.602210e-01 3.038674e-02
29974: 1.914601e+00 1.600551e+00 1.570248e+00 7.245179e-01 1.597796e-01 3.030303e-02
29974: 1.914835e+00 1.601648e+00 1.568681e+00 7.252747e-01 1.593407e-01 3.021978e-02
29974: 1.915068e+00 1.597260e+00 1.575342e+00 7.232877e-01 1.589041e-01 3.013699e-02
29974: 1.912568e+00 1.598361e+00 1.576503e+00 7.240437e-01 1.584699e-01 3.005464e-02
29974: 1.912807e+00 1.596730e+00 1.574932e+00 7.275204e-01 1.580381e-01 2.997275e-02
29974: 1.913043e+00 1.597826e+00 1.570652e+00 7.309783e-01 1.576087e-01 2.989130e-02
29974: 1.910569e+00 1.598916e+00 1.569106e+00 7.317073e-01 1.598916e-01 2.981030e-02
29974: 1.910811e+00 1.602703e+00 1.567568e+00 7.297297e-01 1.594595e-01 2.972973e-02
29974: 1.911051e+00 1.601078e+00 1.571429e+00 7.277628e-01 1.590296e-01 2.964960e-02
29974: 1.911290e+00 1.602151e+00 1.569892e+00 7.284946e-01 1.586022e-01 2.956989e-02
29974: 1.908847e+00 1.597855e+00 1.579088e+00 7.265416e-01 1.581769e-01 2.949062e-02
29974: 1.911765e+00 1.593583e+00 1.577540e+00 7.272727e-01 1.604278e-01 2.941176e-02
29974: 1.912000e+00 1.594667e+00 1.573333e+00 7.280000e-01 1.626667e-01 2.933333e-02
29974: 1.912234e+00 1.593085e+00 1.574468e+00 7.287234e-01 1.622340e-01 2.925532e-02
29974: 1.912467e+00 1.594164e+00 1.572944e+00 7.294430e-01 1.618037e-01 2.917772e-02
29974: 1.912698e+00 1.595238e+00 1.571429e+00 7.301587e-01 1.613757e-01 2.910053e-02
29974: 1.910290e+00 1.593668e+00 1.569921e+00 7.361478e-01 1.609499e-01 2.902375e-02
29974: 1.913158e+00 1.592105e+00 1.568421e+00 7.368421e-01 1.605263e-01 2.894737e-02
29974: 1.913386e+00 1.595801e+00 1.566929e+00 7.349081e-01 1.601050e-01 2.887139e-02
29974: 1.910995e+00 1.596859e+00 1.570681e+00 7.329843e-01 1.596859e-01 2.879581e-02
29974: 1.911227e+00 1.595300e+00 1.569191e+00 7.362924e-01 1.592689e-01 2.872063e-02
29974: 1.908854e+00 1.598958e+00 1.570312e+00 7.343750e-01 1.588542e-01 2.864583e-02
29974: 1.909091e+00 1.597403e+00 1.566234e+00 7.350649e-01 1.636364e-01 2.857143e-02
29974: 1.909326e+00 1.601036e+00 1.564767e+00 7.331606e-01 1.632124e-01 2.849741e-02
29974: 1.909561e+00 1.602067e+00 1.565891e+00 7.312661e-01 1.627907e-01 2.842377e-02
29974: 1.907216e+00 1.603093e+00 1.567010e+00 7.319588e-01 1.623711e-01 2.835052e-02
29974: 1.910026e+00 1.601542e+00 1.568123e+00 7.300771e-01 1.619537e-01 2.827763e-02
29974: 1.907692e+00 1.605128e+00 1.569231e+00 7.282051e-01 1.615385e-01 2.820513e-02
29974: 1.907928e+00 1.603581e+00 1.572890e+00 7.263427e-01 1.611253e-01 2.813299e-02
29974: 1.908163e+00 1.604592e+00 1.571429e+00 7.270408e-01 1.607143e-01 2.806122e-02
29974: 1.905852e+00 1.603053e+00 1.575064e+00 7.277354e-01 1.603053e-01 2.798982e-02
29974: 1.908629e+00 1.598985e+00 1.573604e+00 7.284264e-01 1.624365e-01 2.791878e-02
29974: 1.906329e+00 1.600000e+00 1.574684e+00 7.291139e-01 1.620253e-01 2.784810e-02
29974: 1.909091e+00 1.601010e+00 1.570707e+00 7.297980e-01 1.616162e-01 2.777778e-02
29974: 1.906801e+00 1.599496e+00 1.571788e+00 7.304786e-01 1.637280e-01 2.770781e-02
29974: 1.909548e+00 1.597990e+00 1.570352e+00 7.311558e-01 1.633166e-01 2.763819e-02
29974: 1.909774e+00 1.601504e+00 1.566416e+00 7.318296e-01 1.629073e-01 2.756892e-02
29974: 1.910000e+00 1.600000e+00 1.570000e+00 7.300000e-01 1.625000e-01 2.750000e-02
29974: 1.910224e+00 1.600998e+00 1.566085e+00 7.331671e-01 1.620948e-01 2.743142e-02
29974: 1.910448e+00 1.599502e+00 1.569652e+00 7.313433e-01 1.616915e-01 2.736318e-02
29974: 1.908189e+00 1.602978e+00 1.568238e+00 7.320099e-01 1.612903e-01 2.729529e-02
29974: 1.910891e+00 1.599010e+00 1.571782e+00 7.301980e-01 1.608911e-01 2.722772e-02
29974: 1.908642e+00 1.602469e+00 1.567901e+00 7.308642e-01 1.604938e-01 2.962963e-02
29974: 1.913793e+00 1.598522e+00 1.568966e+00 7.290640e-01 1.600985e-01 2.955665e-02
29974: 1.914005e+00 1.599509e+00 1.567568e+00 7.272727e-01 1.621622e-01 2.948403e-02
29974: 1.911765e+00 1.598039e+00 1.573529e+00 7.254902e-01 1.617647e-01 2.941176e-02
29974: 1.911980e+00 1.599022e+00 1.569682e+00 7.286064e-01 1.613692e-01 2.933985e-02
29974: 1.909756e+00 1.600000e+00 1.570732e+00 7.268293e-01 1.634146e-01 2.926829e-02
29974: 1.909976e+00 1.598540e+00 1.569343e+00 7.274939e-01 1.654501e-01 2.919708e-02
29974: 1.907767e+00 1.599515e+00 1.570388e+00 7.257282e-01 1.674757e-01 2.912621e-02
29974: 1.910412e+00 1.598063e+00 1.569007e+00 7.263923e-01 1.670702e-01 2.905569e-02
29974: 1.908213e+00 1.596618e+00 1.572464e+00 7.270531e-01 1.666667e-01 2.898551e-02
29974: 1.906024e+00 1.597590e+00 1.571084e+00 7.277108e-01 1.686747e-01 2.891566e-02
29974: 1.906250e+00 1.598558e+00 1.567308e+00 7.283654e-01 1.682692e-01 3.125000e-02
29974: 1.904077e+00 1.599520e+00 1.568345e+00 7.290168e-01 1.678657e-01 3.117506e-02
29974: 1.906699e+00 1.598086e+00 1.569378e+00 7.272727e-01 1.674641e-01 3.110048e-02
29974: 1.904535e+00 1.599045e+00 1.568019e+00 7.279236e-01 1.694511e-01 3.102625e-02
29974: 1.902381e+00 1.602381e+00 1.569048e+00 7.261905e-01 1.690476e-01 3.095238e-02
29974: 1.902613e+00 1.603325e+00 1.570071e+00 7.244656e-01 1.686461e-01 3.087886e-02
29974: 1.902844e+00 1.601896e+00 1.566351e+00 7.298578e-01 1.682464e-01 3.080569e-02
29974: 1.903073e+00 1.600473e+00 1.567376e+00 7.281324e-01 1.702128e-01 3.073286e-02
29974: 1.900943e+00 1.603774e+00 1.568396e+00 7.264151e-01 1.698113e-01 3.066038e-02
29974: 1.903529e+00 1.602353e+00 1.569412e+00 7.247059e-01 1.694118e-01 3.058824e-02
29974: 1.901408e+00 1.603286e+00 1.572770e+00 7.230047e-01 1.690141e-01 3.051643e-02
29974: 1.899297e+00 1.604215e+00 1.573770e+00 7.236534e-01 1.686183e-01 3.044496e-02
29974: 1.899533e+00 1.605140e+00 1.570093e+00 7.242991e-01 1.682243e-01 3.271028e-02
29974: 1.897436e+00 1.606061e+00 1.571096e+00 7.249417e-01 1.678322e-01 3.263403e-02
29974: 1.900000e+00 1.604651e+00 1.569767e+00 7.255814e-01 1.674419e-01 3.255814e-02
29974: 1.897912e+00 1.610209e+00 1.568445e+00 7.238979e-01 1.670534e-01 3.248260e-02
29974: 1.898148e+00 1.606481e+00 1.571759e+00 7.245370e-01 1.666667e-01 3.240741e-02
29974: 1.898383e+00 1.609700e+00 1.568129e+00 7.251732e-01 1.662818e-01 3.233256e-02
29974: 1.896313e+00 1.608295e+00 1.571429e+00 7.258065e-01 1.658986e-01 3.225806e-02
29974: 1.896552e+00 1.609195e+00 1.570115e+00 7.264368e-01 1.655172e-01 3.218391e-02
29974: 1.899083e+00 1.605505e+00 1.571101e+00 7.270642e-01 1.651376e-01 3.211009e-02
29974: 1.897025e+00 1.606407e+00 1.569794e+00 7.299771e-01 1.647597e-01 3.203661e-02
29974: 1.894977e+00 1.607306e+00 1.573059e+00 7.283105e-01 1.643836e-01 3.196347e-02
29974: 1.895216e+00 1.605923e+00 1.571754e+00 7.312073e-01 1.640091e-01 3.189066e-02
29974: 1.895455e+00 1.604545e+00 1.570455e+00 7.340909e-01 1.636364e-01 3.181818e-02
29974: 1.893424e+00 1.607710e+00 1.569161e+00 7.346939e-01 1.632653e-01 3.174603e-02
29974: 1.893665e+00 1.606335e+00 1.572398e+00 7.330317e-01 1.628959e-01 3.167421e-02
29974: 1.891648e+00 1.607223e+00 1.573363e+00 7.336343e-01 1.625282e-01 3.160271e-02
29974: 1.891892e+00 1.603604e+00 1.576577e+00 7.342342e-01 1.621622e-01 3.153153e-02
29974: 1.889888e+00 1.606742e+00 1.575281e+00 7.348315e-01 1.617978e-01 3.146067e-02
29974: 1.892377e+00 1.605381e+00 1.573991e+00 7.354260e-01 1.614350e-01 3.139013e-02
29974: 1.890380e+00 1.608501e+00 1.570470e+00 7.382550e-01 1.610738e-01 3.131991e-02
29974: 1.890625e+00 1.607143e+00 1.571429e+00 7.388393e-01 1.607143e-01 3.125000e-02
29974: 1.888641e+00 1.608018e+00 1.572383e+00 7.394209e-01 1.603563e-01 3.118040e-02
29974: 1.888889e+00 1.611111e+00 1.568889e+00 7.400000e-01 1.600000e-01 3.111111e-02
29974: 1.886918e+00 1.611973e+00 1.572062e+00 7.383592e-01 1.596452e-01 3.104213e-02
29974: 1.884956e+00 1.612832e+00 1.573009e+00 7.389381e-01 1.592920e-01 3.097345e-02
29974: 1.885210e+00 1.611479e+00 1.571744e+00 7.395143e-01 1.589404e-01 3.311258e-02
29974: 1.883260e+00 1.612335e+00 1.570485e+00 7.400881e-01 1.607930e-01 3.303965e-02
29974: 1.883516e+00 1.610989e+00 1.569231e+00 7.428571e-01 1.604396e-01 3.296703e-02
29974: 1.881579e+00 1.616228e+00 1.567982e+00 7.412281e-01 1.600877e-01 3.289474e-02
29974: 1.879650e+00 1.617068e+00 1.571116e+00 7.396061e-01 1.597374e-01 3.282276e-02
29974: 1.882096e+00 1.615721e+00 1.569869e+00 7.401747e-01 1.593886e-01 3.275109e-02
29974: 1.882353e+00 1.616558e+00 1.570806e+00 7.385621e-01 1.590414e-01 3.267974e-02
29974: 1.880435e+00 1.613043e+00 1.571739e+00 7.434783e-01 1.586957e-01 3.260870e-02
29974: 1.880694e+00 1.609544e+00 1.572668e+00 7.462039e-01 1.583514e-01 3.253796e-02
29974: 1.878788e+00 1.610390e+00 1.569264e+00 7.489177e-01 1.601732e-01 3.246753e-02
29974: 1.881210e+00 1.611231e+00 1.568035e+00 7.473002e-01 1.598272e-01 3.239741e-02
29974: 1.879310e+00 1.614224e+00 1.568966e+00 7.456897e-01 1.594828e-01 3.232759e-02
29974: 1.877419e+00 1.612903e+00 1.569892e+00 7.462366e-01 1.612903e-01 3.225806e-02
29974: 1.879828e+00 1.611588e+00 1.570815e+00 7.446352e-01 1.609442e-01 3.218884e-02
29974: 1.877944e+00 1.612420e+00 1.569593e+00 7.473233e-01 1.605996e-01 3.211991e-02
29974: 1.876068e+00 1.613248e+00 1.568376e+00 7.478632e-01 1.623932e-01 3.205128e-02
29974: 1.880597e+00 1.611940e+00 1.567164e+00 7.462687e-01 1.620469e-01 3.198294e-02
29974: 1.878723e+00 1.612766e+00 1.565957e+00 7.468085e-01 1.638298e-01 3.191489e-02
29974: 1.878981e+00 1.613588e+00 1.566879e+00 7.452229e-01 1.634820e-01 3.184713e-02
29974: 1.877119e+00 1.614407e+00 1.565678e+00 7.457627e-01 1.652542e-01 3.177966e-02
29974: 1.875264e+00 1.615222e+00 1.566596e+00 7.463002e-01 1.649049e-01 3.171247e-02
29974: 1.875527e+00 1.618143e+00 1.565401e+00 7.447257e-01 1.645570e-01 3.164557e-02
29974: 1.875789e+00 1.614737e+00 1.570526e+00 7.431579e-01 1.642105e-01 3.157895e-02
29974: 1.873950e+00 1.619748e+00 1.567227e+00 7.436975e-01 1.638655e-01 3.151261e-02
29974: 1.872117e+00 1.622642e+00 1.566038e+00 7.442348e-01 1.635220e-01 3.144654e-02
29974: 1.874477e+00 1.621339e+00 1.566946e+00 7.426778e-01 1.631799e-01 3.138075e-02
29974: 1.876827e+00 1.622129e+00 1.565762e+00 7.411273e-01 1.628392e-01 3.131524e-02
29974: 1.875000e+00 1.622917e+00 1.566667e+00 7.416667e-01 1.625000e-01 3.125000e-02
29974: 1.875260e+00 1.623701e+00 1.567568e+00 7.401247e-01 1.621622e-01 3.118503e-02
29974: 1.875519e+00 1.622407e+00 1.566390e+00 7.427386e-01 1.618257e-01 3.112033e-02
29974: 1.875776e+00 1.623188e+00 1.565217e+00 7.432712e-01 1.614907e-01 3.105590e-02
29974: 1.873967e+00 1.621901e+00 1.566116e+00 7.438017e-01 1.611570e-01 3.305785e-02
29974: 1.876289e+00 1.622680e+00 1.564948e+00 7.422680e-01 1.608247e-01 3.298969e-02
29974: 1.876543e+00 1.621399e+00 1.565844e+00 7.427984e-01 1.604938e-01 3.292181e-02
29974: 1.874743e+00 1.620123e+00 1.568789e+00 7.412731e-01 1.622177e-01 3.285421e-02
29974: 1.877049e+00 1.620902e+00 1.567623e+00 7.397541e-01 1.618852e-01 3.278689e-02
29974: 1.875256e+00 1.619632e+00 1.570552e+00 7.382413e-01 1.615542e-01 3.476483e-02
29974: 1.875510e+00 1.620408e+00 1.569388e+00 7.387755e-01 1.612245e-01 3.469388e-02
29974: 1.873727e+00 1.623218e+00 1.570265e+00 7.372709e-01 1.608961e-01 3.462322e-02
29974: 1.873984e+00 1.619919e+00 1.571138e+00 7.398374e-01 1.605691e-01 3.455285e-02
29974: 1.874239e+00 1.622718e+00 1.567951e+00 7.403651e-01 1.602434e-01 3.448276e-02
29974: 1.872470e+00 1.619433e+00 1.572874e+00 7.388664e-01 1.619433e-01 3.441296e-02
29974: 1.872727e+00 1.618182e+00 1.571717e+00 7.414141e-01 1.616162e-01 3.434343e-02
29974: 1.870968e+00 1.620968e+00 1.570565e+00 7.419355e-01 1.612903e-01 3.427419e-02
29974: 1.871227e+00 1.623742e+00 1.567404e+00 7.424547e-01 1.609658e-01 3.420523e-02
29974: 1.867470e+00 1.624498e+00 1.570281e+00 7.409639e-01 1.626506e-01 3.413655e-02
29974: 1.865731e+00 1.623246e+00 1.573146e+00 7.414830e-01 1.623246e-01 3.406814e-02
29974: 1.868000e+00 1.622000e+00 1.572000e+00 7.420000e-01 1.620000e-01 3.400000e-02
29974: 1.866267e+00 1.624750e+00 1.570858e+00 7.425150e-01 1.616766e-01 3.393214e-02
29974: 1.864542e+00 1.627490e+00 1.569721e+00 7.430279e-01 1.613546e-01 3.386454e-02
29974: 1.864811e+00 1.626243e+00 1.570577e+00 7.435388e-01 1.610338e-01 3.379722e-02
29974: 1.863095e+00 1.628968e+00 1.567460e+00 7.440476e-01 1.626984e-01 3.373016e-02
29974: 1.865347e+00 1.627723e+00 1.566337e+00 7.445545e-01 1.623762e-01 3.366337e-02
29974: 1.863636e+00 1.628458e+00 1.569170e+00 7.430830e-01 1.620553e-01 3.359684e-02
29974: 1.861933e+00 1.627219e+00 1.571992e+00 7.435897e-01 1.617357e-01 3.353057e-02
29974: 1.864173e+00 1.624016e+00 1.570866e+00 7.440945e-01 1.633858e-01 3.346457e-02
29974: 1.862475e+00 1.624754e+00 1.569745e+00 7.465619e-01 1.630648e-01 3.339882e-02
29974: 1.860784e+00 1.625490e+00 1.570588e+00 7.470588e-01 1.627451e-01 3.333333e-02
29974: 1.861057e+00 1.624266e+00 1.569472e+00 7.495108e-01 1.624266e-01 3.326810e-02
29974: 1.861328e+00 1.623047e+00 1.570312e+00 7.500000e-01 1.621094e-01 3.320312e-02
29974: 1.859649e+00 1.623782e+00 1.571150e+00 7.504873e-01 1.617934e-01 3.313840e-02
29974: 1.857977e+00 1.626459e+00 1.570039e+00 7.509728e-01 1.614786e-01 3.307393e-02
